CMDLINE uvicorn app.main:app
MEM 290.437500 1783105257.8060
MEM 290.437500 1783105257.9115
MEM 290.437500 1783105258.0123
MEM 290.437500 1783105258.1174
MEM 290.437500 1783105258.2227
MEM 290.437500 1783105258.3280
MEM 290.437500 1783105258.4335
MEM 290.437500 1783105258.5349
MEM 290.437500 1783105258.6404
MEM 290.437500 1783105258.7458
MEM 290.437500 1783105258.8490
MEM 290.437500 1783105258.9496
MEM 290.437500 1783105259.0551
MEM 290.437500 1783105259.1583
MEM 290.437500 1783105259.2637
MEM 290.437500 1783105259.3658
MEM 290.437500 1783105259.4713
MEM 290.437500 1783105259.5766
MEM 290.437500 1783105259.6812
MEM 290.437500 1783105259.7851
MEM 290.437500 1783105259.8885
MEM 290.437500 1783105259.9933
MEM 290.437500 1783105260.0964
MEM 290.437500 1783105260.1995
MEM 290.437500 1783105260.3030
MEM 290.437500 1783105260.4071
MEM 290.437500 1783105260.5125
MEM 290.437500 1783105260.6162
MEM 290.437500 1783105260.7216
MEM 290.437500 1783105260.8270
MEM 290.437500 1783105260.9322
MEM 286.031250 1783105261.0358
MEM 286.031250 1783105261.1411
MEM 286.031250 1783105261.2465
MEM 286.031250 1783105261.3520
MEM 286.031250 1783105261.4574
MEM 286.031250 1783105261.5588
MEM 286.031250 1783105261.6617
MEM 286.031250 1783105261.7641
MEM 286.031250 1783105261.8661
MEM 286.031250 1783105261.9716
MEM 286.031250 1783105262.0771
MEM 286.031250 1783105262.1793
MEM 286.031250 1783105262.2819
MEM 286.031250 1783105262.3872
MEM 286.031250 1783105262.4918
MEM 286.031250 1783105262.5971
MEM 286.031250 1783105262.7016
MEM 286.031250 1783105262.8062
MEM 286.031250 1783105262.9116
MEM 286.031250 1783105263.0170
MEM 286.031250 1783105263.1198
MEM 286.031250 1783105263.2227
MEM 286.031250 1783105263.3283
MEM 266.546875 1783105263.4307
MEM 266.546875 1783105263.5342
MEM 266.546875 1783105263.6397
MEM 266.546875 1783105263.7451
MEM 266.546875 1783105263.8467
MEM 266.546875 1783105263.9481
MEM 266.546875 1783105264.0530
MEM 266.546875 1783105264.1560
MEM 266.546875 1783105264.2615
MEM 266.546875 1783105264.3669
MEM 266.546875 1783105264.4696
MEM 266.546875 1783105264.5702
MEM 266.546875 1783105264.6757
MEM 266.546875 1783105264.7789
MEM 266.546875 1783105264.8842
MEM 260.953125 1783105264.9899
MEM 260.953125 1783105265.0908
MEM 260.953125 1783105265.1953
MEM 260.953125 1783105265.2975
MEM 260.953125 1783105265.3980
MEM 260.953125 1783105265.5034
MEM 260.953125 1783105265.6089
MEM 260.953125 1783105265.7143
MEM 260.953125 1783105265.8187
MEM 260.953125 1783105265.9242
MEM 260.953125 1783105266.0296
MEM 260.953125 1783105266.1349
